Male;meessoost
Method;meetod
Method and Methodology;Meetod ja metoodika
Mechanisation;mehhaniseerimine
Methodology;metoodika
Wild (-ness);metsik
Migration;migratsioon
Militia;miilits
Mobility;mobiilsus
Modernization;moderniseerimine
Modernism;modernism
Prestige;mõjukus
Affect;mõjutama
Monarchy;monarhia
Monogamy;monogaamia
Monster;monster
Fashion;mood
School of thought;mõtteviis
Multiculturalism;multikultuursus
Mythology;mütoloogia
Myth;müüt
Woman;naine
Female;naissoost
Nationalism;natsionalism
Naturalism;naturalism
Name;nimi
Witchcraft;nõidus
Youth;noorus
Nursing;õendus
Legislation;õigusaktid
Devolution;õiguste üleandmine
Legal Sciences;õigusteadused
Economy;ökonoomia
Economy ;Ökonoomia
Economics;ökonoomika
Possession;omamine
Organ;organ
Organization;organisatsioon
Slavery;orjandus
Participant Observation;osalejate vaatlus
Craftsman;oskusmeister
Decision;otsus
Decision-making;otsustav
Reproduction;paljundamine
Heritage;pärand
Heritage (Natural and Cultural);pärand (looduslik ja kultuuriline)
Family;perekond
Person;persoon
Planning;planeerimine
Basis;põhi
Politics;poliitika
Political life and organization ;Poliitiline elu ja organisatsioon
Police;politsei
Agriculture;põllumajandus
Polygamy;polügaamia
Pornography;pornograafia
Post-modernism;postmodernism
Pragmatism;pragmatism
Prestige;prestiiž
Primitive;primitiivne
Proletariat;proletariaat
Propaganda;propaganda
Prostitution;prostitutsioon
Proxemics;proxemics
Psychology;psühholoogia
Psyche;psüühika
Sacred;püha
Popular;pupulaarne
Handicap;puue
Money;raha
Crowd;rahvahulk
Nation;rahvus
Ethnicity;rahvuskuuluvus
Applied Social Sciences;rakendatud sotsiaalteadused
Race;rass
Racism;rassism
Rationality;ratsionaalsus
Rationalism;ratsionalism
Rationalization;ratsionalism
Cure;ravi
Healing;ravimine
Advertising;reklaam
Relativism;relativism
Religion, belief and practice;Religioon, uskumused ja praktika
Pollution;reostus
Revolution;revolutsioon
State;riik
Governmentality;riiklikkus
Role;roll
Secret Society;salajane ühiskond
Law;seadus
Sexuality;seksuaalsus
Association;selts
Association;seos
War;sõda
Army;sõjavägi
Social Geography;sotsiaalgeograafia
Social mobility;sotsiaalne liikuvus
Social Norm;sotsiaalne norm
Social Studies;Sotsiaalteadus
Sociology;sotsioloogia
Sport;sport
Seniority;staažikus
Standard;standard
Kinship;sugulus
Melting pot;sulatuspott
Symbol;sümbol
Symbolism;sümbolism
Birth;sünd
Syncretism;sünkretism
Syncretism ;sünkretism
Death;surm
Corpse;surnukeha
Orality;suuline
Marginalization;tähtsusetuks muutumine
Adultness;täisealisus
Consumption;tarbimine
Action;tegevus
Action;tegu
Technics;tehnika
Theory;teooria
Theory,  Approach and Author ;Teooria, lähenemisviis ja autor
Health;tervis
Foranging;toidu otsimine
Food;toit
Labour;tööjõud
Worker;tööline
Craftsmanship;töömeisterlikkus
Industry;tööstus
Worker;töötaja
Mean of production;tootmise tähendus
Cycle of production;tootmise tsükkel
Unemployment;töötus
Totemism;totemism
Initiation;tõuge
Tradition;traditsioon
Traditional Knowledge;traditsioonilised teadmised
Trauma;trauma
Future;tulevik
Society;ühiskond
Society and its features;Ühiskond ja selle tunnused
Unionism;unionism
Universalism;universalism
Urbanism;urbanism
Trust;usaldus
Survey;uuring
Observation;vaatlus
Republic ;vabariik
Violence;vägivald
Commuting;vahetamine
Dispute;vaidlus
Choice;valik
Government;valitsus
Old-age;vanem iga
Prison;vangla
Age;vanus
Counterculture;vastandkultuur
Struggle;vastu hakkama
Incest;verepilastus
Video-recording;videosalvestis
Mutilation;vigastamine
Fertility;viljakus
Visual research;visuaalne otsing
Alienation;võõrandumine

